newid,ref_yr,quarter,food_share,quarterly_income
5812991,2024,3,0.32295948326482677628,16542.2500000000000
5676692,2024,3,0.36004180456360215262,6000.0000000000000000
5844842,2025,1,0.01731308280422230844,75000.0000000000000
5680112,2024,3,0.03777267635925955381,10000.0000000000000000
5824221,2024,3,0.08119067260083206200,24596.0000000000000
5859272,2025,1,0.03797060744012344029,12252.0000000000000000
5598111,2024,1,0.04619117261723043543,12687.0000000000000
5559283,2024,2,0.64368290668828838796,34000.0000000000000
5560532,2024,1,0.12891393333683105172,10750.0000000000000000
5599151,2024,1,0.27438170788614412484,390.00000000000000000
5433544,2024,2,0.02009514244108285756,10750.0000000000000000
5681221,2024,2,0.02594794929699703092,7136.0000000000000000
5606601,2024,1,0.32638626424091249015,8750.0000000000000000
5674782,2024,3,0.50357142857214795918,15002.5000000000000
5957781,2025,1,0.03831571272325398277,12230.0000000000000000
5561964,2024,3,0.39100234466813119753,39500.0000000000000
5602012,2024,2,0.04381098949858560959,47700.0000000000000
5815942,2024,4,0.02103969655446542461,47500.0000000000000
5561473,2024,2,0.52547867490629647937,5624.0000000000000000
5357484,2024,1,0.03400196220270575171,93894.0000000000000
5572574,2024,3,0.02241506895394460484,12048.0000000000000000
5853821,2024,4,0.04942718630651576185,10343.7500000000000000
5442313,2024,1,0.000000000000000000000000,1155.00000000000000000
5437413,2024,1,0.06393685616699508927,36250.0000000000000
5591243,2024,3,0.25364367267603708972,43681.0000000000000
5565443,2024,2,0.10251957468955949255,19055.0000000000000
5685662,2024,3,0.01242769173361510514,41250.0000000000000
5852351,2024,4,0.02105924878194099062,13750.0000000000000
5819641,2024,3,0.08040149484035658801,31250.0000000000000
5855382,2025,1,0.08663247357523178390,45000.0000000000000
5589293,2024,3,0.02241117713975460383,25111.0000000000000
5432574,2024,2,0.00734823468714994253,7477.0000000000000000
5829731,2024,3,0.04273423166898227184,6750.0000000000000000
5680834,2025,1,0.04598035832391411482,41032.2500000000000
5347594,2024,1,0.02666049008048215034,23750.0000000000000
5854942,2025,1,0.03953601756611564704,83712.5000000000000
5602934,2024,4,0.05302817297417094028,12402.0000000000000000
5604943,2024,3,0.03522171140440639076,18750.0000000000000
5594434,2024,4,0.06010909853836510595,28375.0000000000000
5434133,2024,1,0.29713346347448651311,17500.0000000000000
5606474,2024,4,0.13693927798429815617,4853.00000000000000000
5560702,2024,1,0.19410300882299284417,8500.0000000000000000
5562714,2024,3,0.10292099588426987939,3231.00000000000000000
5666713,2024,4,0.03622043430271426489,19800.0000000000000
5816351,2024,3,0.53452194357345825943,22500.0000000000000
5590433,2024,3,0.01364931550306920720,26625.0000000000000
5681521,2024,2,0.16570486397455756007,7265.0000000000000000
5821303,2025,1,0.03357299679318835603,26405.0000000000000
5815213,2025,1,0.63846521531434973107,148116.7500000000000
5572192,2024,1,0.04546748256749945913,54500.0000000000000
5816793,2025,1,0.01819919476180406886,2490.00000000000000000
5676981,2024,2,0.07396002935722617555,46340.0000000000000
5357104,2024,1,0.03488576801541233235,37500.0000000000000
5850872,2025,1,0.04316557937300448728,18485.0000000000000
5442453,2024,1,0.02959748748737278660,10348.0000000000000000
5842391,2024,4,0.04080707499759011898,13750.0000000000000
5828381,2024,3,0.55736603393332303560,1400.00000000000000000
5585853,2024,3,0.01866049146775812077,2237.25000000000000000
5598372,2024,2,0.03098660479654634447,5795.0000000000000000
5683461,2024,2,0.03735479583190408525,656.00000000000000000
5563183,2024,2,0.49424136204801443527,11250.0000000000000000
5427784,2024,2,0.02674733322719205750,13800.0000000000000
5816623,2025,1,0.67461089494163424125,2955.00000000000000000
5597771,2024,1,0.03164317273301206157,10850.0000000000000000
5590623,2024,3,0.36649040640558111017,18066.7500000000000
5688674,2025,1,0.01689234977390410513,4047.00000000000000000
5669271,2024,2,0.41969431365470102915,27503.0000000000000
5605791,2024,1,0.05464795066967845967,37939.0000000000000
5667461,2024,2,0.02262728171662748756,26198.0000000000000
5854782,2025,1,0.05871976040815105413,109341.7500000000000
5606974,2024,4,0.02563949396275898001,9681.0000000000000000
5667514,2025,1,0.18518518518621399177,2000.00000000000000000
5824311,2024,3,0.96351633078552108179,7024.0000000000000000
5571252,2024,1,0.04065528642909677224,524.00000000000000000
5588432,2024,2,0.05286013776624723574,29850.0000000000000
5686893,2024,4,0.04084479948635608407,1048.00000000000000000
5601813,2024,3,0.03592119746115622531,37100.0000000000000
5684123,2024,4,0.65136476426887903380,9000.0000000000000000
5561772,2024,1,0.33015031588122359671,58000.0000000000000
5848401,2024,4,0.02963547288914124261,6074.0000000000000000
5562142,2024,1,0.03120932994731623287,8948.5000000000000000
5586122,2024,2,0.03325231046891675311,39550.0000000000000
5674401,2024,2,0.00893450133404769508,10724.0000000000000000
5810501,2024,3,0.66461538461620260355,10024.0000000000000000
5556083,2024,2,0.01226717624323640439,18040.0000000000000
5600993,2024,3,0.25152031135958293337,15750.0000000000000
5672301,2024,2,0.24833668574973639807,30000.0000000000000
5808941,2024,3,0.00646526306008063312,325.00000000000000000
5843281,2024,4,0.02912119556417932685,30375.0000000000000
5592411,2024,1,0.28032917440926988872,4944.00000000000000000
5678414,2025,1,0.10461937543640568267,43589.2500000000000
5588574,2024,4,0.03089724194101227314,30000.0000000000000
5829853,2025,1,0.55589542146954445846,16009.0000000000000
5844041,2024,4,0.02250024592851968508,6428.5000000000000000
5591532,2024,2,0.46857951101288434413,9500.0000000000000000
5823431,2024,3,0.03314771820349944637,22550.0000000000000
5439504,2024,2,0.05048828201047419622,13716.2500000000000
5847093,2024,4,0.17133443163370800301,12450.0000000000000000
5426904,2024,2,0.27110927152329102205,50000.0000000000000
5825111,2024,3,0.01217428449381386648,26250.0000000000000
5570284,2024,3,0.04881135930181911528,32198.0000000000000
5814023,2025,1,0.18591839590597948580,15200.0000000000000
5567774,2024,3,0.20996787446749743371,21505.0000000000000
5445094,2024,2,0.04380770468662986555,32750.0000000000000
5346744,2024,1,0.23575129533663487610,1040.00000000000000000
5822232,2024,4,0.03659708370515540032,43750.0000000000000
5853041,2024,4,0.12732083983888548031,19300.0000000000000
5593651,2024,1,0.02953647204208269492,28500.0000000000000
5589824,2024,4,0.04590943079266353721,31000.2500000000000
5594044,2024,4,0.02214126649571292193,8924.0000000000000000
5354044,2024,1,0.01091080001332781406,31120.0000000000000
5437424,2024,2,0.01879301442562967650,16225.0000000000000
5605861,2024,1,0.04645448700347908512,41250.0000000000000
5593881,2024,1,0.01756402052853488685,15063.0000000000000
5688834,2025,1,0.04794001846160216141,42862.5000000000000
5599942,2024,2,0.06425780886731435004,40000.0000000000000
5854831,2024,4,0.01906274821292125765,23500.0000000000000
5815943,2025,1,0.10231289768642649596,47500.0000000000000
5852791,2024,4,0.12699905926612656562,498.75000000000000000
5590584,2024,4,0.07595178448984325776,524.00000000000000000
5670463,2024,4,0.02008152795399687726,18519.0000000000000
5591483,2024,3,0.64332383983970792749,4250.00000000000000000
5554424,2024,3,0.56034659557068532533,6050.0000000000000000
5562082,2024,1,0.46413623899552604994,27500.0000000000000
5571673,2024,2,0.36318982952901161587,28500.0000000000000
5675184,2025,1,0.05637916537636399595,41250.0000000000000
5860821,2024,4,0.03689760810683625296,11750.0000000000000000
5432173,2024,1,0.07275759531684860627,54250.0000000000000
5595921,2024,1,0.36985246953222559650,19250.0000000000000
5857501,2024,4,0.47190126050420168067,19250.0000000000000
5601282,2024,2,0.02808943155433600156,19397.2500000000000
5362374,2024,1,0.20995301153370141969,10724.0000000000000000
5588873,2024,3,0.03087476292095955922,26298.0000000000000
5819543,2025,1,0.04496203883898509103,8789.5000000000000000
5680614,2024,2,0.34292379471397551883,8954.0000000000000000
5841931,2024,4,0.16359309637830302810,51212.5000000000000
5605072,2024,2,0.04392062907293588498,22500.0000000000000
5567282,2024,1,0.35437705222723420939,27787.5000000000000
5554452,2024,1,0.03142748522522027719,8106.7500000000000000
5673903,2024,4,0.02500974751809933348,10724.0000000000000000
5669681,2024,2,0.05033361286332856614,11974.0000000000000000
5561952,2024,1,0.00569177162693768172,7148.5000000000000000
5844812,2025,1,0.03735053129631426802,46000.0000000000000
5438994,2024,2,0.07593116134482391064,16250.2500000000000
5562964,2024,3,0.39907171037445157369,13750.0000000000000
5605682,2024,2,0.48457495429616087751,26600.0000000000000
5566552,2024,1,0.25029245110620085285,62518.0000000000000
5604321,2024,1,0.47762008733538419962,5850.0000000000000000
5820463,2025,1,0.07631410119277523497,51125.0000000000000
5569893,2024,2,0.55269002961568693242,7098.0000000000000000
5556764,2024,1,0.09131820376628077775,6628.0000000000000000
5681041,2024,2,0.06873556887690233215,46250.0000000000000
5824322,2024,4,0.00962018743082477586,524.00000000000000000
5671312,2024,3,0.06349828634221851234,49099.0000000000000
5843862,2025,1,0.58865374355326338254,48905.0000000000000
5857072,2025,1,0.05344944264975354383,25100.0000000000000
5670832,2024,3,0.73188189681096702732,5875.0000000000000000
5859692,2025,1,0.01577004784343647563,89462.5000000000000
5667783,2024,4,0.43582367374103207845,14739.0000000000000
5572783,2024,2,0.02794638523220400424,23750.0000000000000
5427003,2024,1,0.37200000000037200000,5384.0000000000000000
5963491,2025,1,0.57868978536015979778,275.00000000000000000
5847301,2024,4,0.48782332476124417436,32960.0000000000000
5678331,2024,2,0.02432910104407392492,29612.0000000000000
5598382,2024,2,0.00948597896952164985,231205.7500000000000
5565353,2024,2,0.08863649238178131083,24507.5000000000000
5443044,2024,2,0.06458696306510781738,25875.0000000000000
5812453,2025,1,0.05829800811302403190,47092.7500000000000
5672191,2024,2,0.09848690435223158023,14595.0000000000000
5667161,2024,2,0.14694790667947848154,16250.0000000000000
5356454,2024,1,0.16961204207939772589,5468.0000000000000000
5603242,2024,2,0.65233350812715148845,3932.00000000000000000
5570744,2024,3,0.24004483728122164863,23750.0000000000000
5672731,2024,2,0.06940588561908962811,30500.0000000000000
5809792,2024,4,0.20499569336658572721,9000.0000000000000000
5681922,2024,3,0.02439395195832884144,25500.0000000000000
5565104,2024,3,0.11632639979315769787,6699.0000000000000000
5365414,2024,1,0.04251963758361907177,18635.7500000000000
5676083,2024,4,0.02082716070919049230,7757.5000000000000000
5668621,2024,2,0.06260505255791667542,62575.0000000000000
5429893,2024,1,0.56191438544976860722,10750.0000000000000000
5680623,2024,4,0.04432137402182972761,26000.0000000000000
5822023,2025,1,0.00985516127645098212,3294.00000000000000000
5807242,2024,4,0.09002279064538884159,7100.0000000000000000
5858982,2025,1,0.02766761966273660230,555.00000000000000000
5597784,2024,3,0.47904191616766467066,1188.00000000000000000
5345844,2024,1,0.04312333227772692168,1025.00000000000000000
5358954,2024,1,0.03580416584842931110,26144.5000000000000
5668044,2025,1,0.07746118789188085876,23264.0000000000000
5813941,2024,3,0.05886331267255942534,86224.0000000000000
5554923,2024,2,0.56096809002668187521,9196.0000000000000000
5586752,2024,2,0.08216822034649735331,524.00000000000000000
5590734,2024,4,0.17968365337270745068,46552.5000000000000
5441963,2024,1,0.03320042730556187735,98641.7500000000000
5564413,2024,2,0.02657798240282184148,21479.7500000000000
5586051,2024,1,0.00445461396797044724,3874.00000000000000000
5605563,2024,3,0.41473226420272036767,4975.00000000000000000
5363794,2024,1,0.02714688885902036526,25006.2500000000000
5588172,2024,2,0.08109556545430194879,25875.0000000000000
5672292,2024,3,0.56362991846788889376,13200.0000000000000
5670403,2024,4,0.05197104014611292704,8559.0000000000000000
5357044,2024,1,0.34709990889739819321,10112.5000000000000000
5842341,2024,4,0.29204780876363326398,22250.0000000000000
5440893,2024,1,0.11367175334770150477,8425.0000000000000000
5567882,2024,1,0.03827706197663746327,75050.0000000000000
5859902,2025,1,0.03464255543187607027,8088.0000000000000000
5822991,2024,3,0.30660061008721459278,33624.0000000000000
5825713,2025,1,0.04844375518433365952,6756.5000000000000000
5593062,2024,2,0.01211503553676371029,14248.0000000000000
5814283,2025,1,0.10889296727553027916,70000.0000000000000
5589503,2024,3,0.01437909829809383145,61774.0000000000000
5361624,2024,1,0.30641247833797428281,62900.0000000000000
5549802,2024,1,0.02846967747288359414,35000.0000000000000
5605172,2024,2,0.34860363605563760016,8080.0000000000000000
5435504,2024,2,0.07484684670934666020,24627.5000000000000
5556212,2024,1,0.39354547691461281445,45187.5000000000000
5599413,2024,3,0.02179429209782798611,14478.2500000000000
5961691,2025,1,0.04357852172468563201,23500.0000000000000
5586264,2024,4,0.03189272536460266422,13745.0000000000000
5566702,2024,1,0.04300408011289264044,10572.5000000000000000
5436904,2024,2,0.01538909734169836612,15250.0000000000000
5554984,2024,3,0.01253755413627159197,7136.0000000000000000
5822272,2024,4,0.01413120222691705727,7500.0000000000000000
5606973,2024,3,0.04451027645962251905,31500.0000000000000
5602742,2024,2,0.03870383979322263327,134039.0000000000000
5593831,2024,1,0.49344034573213762602,23250.0000000000000
5560934,2024,3,0.47657913413717894343,8750.0000000000000000
5550793,2024,2,0.51025533696171233404,12000.0000000000000000
5587431,2024,1,0.02208120681083825474,29300.0000000000000
5588371,2024,1,0.04606059195848129465,78548.0000000000000
5566714,2024,3,0.01521476774539811998,60875.0000000000000
5585942,2024,2,0.03099643129971249792,26500.0000000000000
5851211,2024,4,0.03853110607777030743,25000.0000000000000
5852411,2024,4,0.01294104853139482846,2400.00000000000000000
5842201,2024,4,0.07837233500850602049,2368.75000000000000000
5688161,2024,2,0.03150280922053210142,14750.0000000000000
5673954,2025,1,0.05899594556130652401,39375.0000000000000
5600751,2024,1,0.59361619307088733971,15012.5000000000000
5593433,2024,3,0.02315973404784526827,10000.0000000000000000
5667172,2024,3,0.01664952987377367890,1720.00000000000000000
5863491,2024,4,0.14572360531651922573,35000.0000000000000
5851861,2024,4,0.07667242941778789965,2349.25000000000000000
5425003,2024,1,0.31578947368504155125,3724.00000000000000000
5856301,2024,4,0.02311257694986476969,56250.0000000000000
5441554,2024,2,0.04572647724473467976,24474.0000000000000
5854082,2025,1,0.00623741610736648585,20701.0000000000000
5354674,2024,1,0.28453574895011142911,25050.0000000000000
5865202,2025,1,0.05640421256269909149,16110.0000000000000
5559812,2024,1,0.58348623853281669893,19250.0000000000000
5429673,2024,1,0.11867469398043523298,1575.00000000000000000
5824543,2025,1,0.03301591472974305312,3630.50000000000000000
5569793,2024,2,0.05886890699580001683,37500.0000000000000
5560133,2024,2,0.08787320417857184924,32500.0000000000000
5846731,2024,4,0.03809992321239978708,37902.7500000000000
5816372,2024,4,0.06268169417234670602,19892.2500000000000
5863831,2024,4,0.03390350920567735948,9326.2500000000000000
5558503,2024,2,0.05135380489587138130,26817.0000000000000
5603454,2024,4,0.37450357426565678137,18250.0000000000000
5670913,2024,4,0.03198365280000019180,10227.0000000000000000
5444053,2024,1,0.09501135286513022723,75000.0000000000000
5587831,2024,1,0.01894236661316953238,13072.5000000000000
5569203,2024,2,0.03255411968010139087,20424.0000000000000
5825031,2024,3,0.02251469067059835564,524.00000000000000000
5587292,2024,2,0.07536373440808521582,48250.0000000000000
5667792,2024,3,0.27411481608971773450,21211.7500000000000
5553082,2024,1,0.20059985885803492499,9496.5000000000000000
5863662,2025,1,0.29560012200830189085,51450.0000000000000
5859031,2024,4,0.03323787811411737877,50325.0000000000000
5356104,2024,1,0.15264690765801736390,4682.00000000000000000
5668284,2025,1,0.36318051576288949290,12700.0000000000000
5857842,2025,1,0.03375784238630397028,20160.0000000000000
5596354,2024,4,0.03607755248168711931,35000.0000000000000
5595852,2024,2,0.28367875647594901877,4724.00000000000000000
5669132,2024,3,0.02823990160507234759,12467.0000000000000000
5817403,2025,1,0.29771675869495386329,9880.0000000000000000
5563394,2024,3,0.06672299689414510629,10477.2500000000000000
5588994,2024,4,0.02295622776268115052,25524.0000000000000
5686494,2025,1,0.53103385511462222116,8250.0000000000000000
5825142,2024,4,0.03051797042710834998,500.00000000000000000
5672153,2024,4,0.01298698980629961697,524.00000000000000000
5446133,2024,1,0.35413966509449532089,6600.0000000000000000
5844791,2024,4,0.02585358580548436218,20250.0000000000000
5430473,2024,1,0.09228387234445010988,4500.00000000000000000
5811013,2025,1,0.31401144544968470267,10000.0000000000000000
5586454,2024,4,0.04418568971503925794,23000.0000000000000
5688821,2024,2,0.06328122044722835303,46000.0000000000000
5961381,2025,1,0.02294866875468801069,11387.5000000000000000
5667383,2024,4,0.00642321016187490687,6448.0000000000000000
5813091,2024,3,0.04607033485268425579,15448.0000000000000
5817601,2024,3,0.28687555424231025631,5144.0000000000000000
5572243,2024,2,0.02915843411833643620,0.250000000000000000000
5819241,2024,3,0.01844279779214065245,160.00000000000000000
5359204,2024,1,0.41936957514416544703,4250.00000000000000000
5604113,2024,3,0.04743006050449952901,15500.0000000000000
5571503,2024,2,0.02495275636576511530,23700.0000000000000
5667134,2025,1,0.00042570351487150684,93875.0000000000000
5679361,2024,2,0.04358147039677077042,18550.7500000000000
5601811,2024,1,0.12237666939309510149,37100.0000000000000
5674321,2024,2,0.96133765117995282763,10724.0000000000000000
5855761,2024,4,0.04086803823159277336,11773.2500000000000000
5675143,2024,4,0.02494328556399351935,5624.0000000000000000
5343734,2024,1,0.05541502226539527749,6724.0000000000000000
5593074,2024,4,0.00822567141907969289,77500.0000000000000
5593262,2024,2,0.06039259141948463414,113591.7500000000000
5857392,2025,1,0.53945693678404751803,14812.5000000000000
5687482,2024,3,0.02803526680305623010,32550.0000000000000
5566514,2024,3,0.01025584472865416062,9874.0000000000000000
5559653,2024,2,0.02897709899725038825,28000.0000000000000
5556092,2024,1,0.00601654550012549515,7974.0000000000000000
5551563,2024,2,0.04035980335361913929,12450.0000000000000000
5560832,2024,1,0.02758343147392404441,40650.0000000000000
5596541,2024,1,0.01641048584200310429,45668.2500000000000
5602564,2024,4,0.29850246239449007030,25000.0000000000000
5682341,2024,2,0.02090623320505405397,6072.0000000000000000
5607902,2024,2,0.01893435657429673124,275.00000000000000000
5676793,2024,4,0.01953861296396429210,43800.0000000000000
5857902,2025,1,0.00310089057577975428,2544.50000000000000000
5669384,2025,1,0.00785759864656440918,1110.00000000000000000
5684561,2024,2,0.04527404031482893734,12758.0000000000000
5426324,2024,2,0.05142446471683570472,39425.0000000000000
5441284,2024,2,0.01029003928815071790,8024.2500000000000000
5843384,2024,4,0.00000000000000000000,1500.00000000000000000
5556884,2024,3,0.08669165298279538797,143591.7500000000000
5566923,2024,2,0.40120950323904758617,11750.0000000000000000
5844971,2024,4,0.35100534487239809235,98591.7500000000000
5586754,2024,4,0.08836739929872502967,1048.00000000000000000
5585362,2024,2,0.04974080571227693030,28455.0000000000000
5857852,2025,1,0.08379990139543557914,12055.5000000000000000
5558944,2024,3,0.03189950374442588755,35500.0000000000000
5559383,2024,2,0.34902656714801561406,27550.0000000000000
5352654,2024,1,0.00980323379979576110,1048.00000000000000000
5667251,2024,2,0.03743494655526174581,22356.7500000000000
5668752,2024,3,0.28580814717458037699,11797.0000000000000000
5429933,2024,1,0.06179294293617350292,61500.0000000000000
5360604,2024,1,0.01807667783966865592,124539.0000000000000
5677892,2024,3,0.02879813832453264955,98591.7500000000000
5812362,2024,4,0.62102203182479058175,17500.0000000000000
5597383,2024,3,0.46747338731774628949,39500.0000000000000
5563702,2024,1,0.37295159163677284769,4500.00000000000000000
5562464,2024,3,0.32973805855158400225,5269.0000000000000000
5676253,2024,4,0.02376335500615044526,6649.0000000000000000
5570012,2024,1,0.02440671630726210070,22353.0000000000000
5354224,2024,1,0.02982962480205874765,27074.0000000000000
5556742,2024,1,0.01778621698865684206,19018.5000000000000
5603594,2024,4,0.01944426700751133672,9104.0000000000000000
5446203,2024,1,0.41866902001617606961,18750.0000000000000
5672024,2025,1,0.03614626981777259910,32500.0000000000000
5813581,2024,3,0.11452177059633173131,25000.0000000000000
5568884,2024,3,0.57786598179055730159,6000.0000000000000000
5600573,2024,3,0.05334732513755513458,37626.5000000000000
5812381,2024,3,0.30017903322126555985,678.25000000000000000
5597082,2024,2,0.07169879301113694566,12969.0000000000000
5554052,2024,1,0.03850168396993555206,23750.0000000000000
5855142,2025,1,0.37737624694189050583,8517.0000000000000000
5571542,2024,1,0.04524831098464774538,72500.0000000000000
5433663,2024,1,0.02088226703781986521,122701.7500000000000
5848332,2025,1,0.03135299237288620392,46500.0000000000000
5686761,2024,2,0.05804721073402456902,71900.0000000000000
5687852,2024,3,0.05585295548979459218,6396.2500000000000000
5588333,2024,3,0.13757015002415118278,20800.0000000000000
5349444,2024,1,0.50457665903826655112,13750.0000000000000
5602143,2024,3,0.05408576588375267991,85724.0000000000000
5568823,2024,2,0.02990202544746915018,32172.0000000000000
5817491,2024,3,0.00905866388642130188,27200.0000000000000
5573584,2024,3,0.06093360256577157130,20500.0000000000000
5677443,2024,4,0.03954899009516916433,10750.0000000000000000
5554213,2024,2,0.20338843202440633680,39619.0000000000000
5683024,2025,1,0.02170686133150330129,73482.5000000000000
5427224,2024,2,0.03630560820585745095,38000.0000000000000
5592791,2024,1,0.25635930047704016451,40750.0000000000000
5438444,2024,2,0.02714524411473795158,86214.2500000000000
5680883,2024,4,0.11766873749654636897,687.50000000000000000
5602242,2024,2,0.65690781514533375476,8360.0000000000000000
5431344,2024,2,0.07157237070464626409,398.25000000000000000
5674971,2024,2,0.27020785219340254628,12333.0000000000000000
5553924,2024,3,0.11846421734162332364,100000.0000000000000
5354534,2024,1,0.04606512494939183194,18750.0000000000000
5597463,2024,3,0.05074786324848114318,10750.0000000000000000
5566574,2024,3,0.07530592411864671791,29868.7500000000000
5813611,2024,3,0.01741327557751278751,56798.0000000000000
5604421,2024,1,0.35549703752702763027,375.00000000000000000
5850362,2025,1,0.01739578867199687556,59875.0000000000000
5570883,2024,2,0.40602143221774458728,10534.0000000000000000
5845632,2025,1,0.03226811911959820888,74000.0000000000000
5685911,2024,2,0.40767650448374315948,3000.00000000000000000
5677594,2025,1,0.02170993471829369246,45000.0000000000000
5558824,2024,3,0.29159838430501943463,13750.0000000000000
5361274,2024,1,0.04515133958574514662,22500.0000000000000
5675752,2024,3,0.04963585207157605632,28048.0000000000000
5596381,2024,1,0.42636930141029845851,7515.0000000000000000
5428353,2024,1,0.00952105799632622527,9729.5000000000000000
5676702,2024,2,0.29419655464560111526,1125.00000000000000000
5681273,2024,4,0.50736928777232404860,23250.0000000000000
5682792,2024,3,0.06641969367152895034,28750.0000000000000
5823651,2024,3,0.03171542901710557731,30550.0000000000000
5861942,2025,1,0.38384207640243605463,16424.5000000000000
5818903,2025,1,0.05210287316156710641,43800.0000000000000
5684512,2024,3,0.05849424291888277407,26250.0000000000000
5441984,2024,2,0.02726348163872977401,15000.0000000000000
5829003,2025,1,0.48050756765020639046,9120.0000000000000000
5556073,2024,2,0.21301775147934035923,3085.00000000000000000
5572304,2024,3,0.02862681402844684283,13724.0000000000000
5435264,2024,2,0.04720767086370737984,10048.0000000000000000
5954691,2025,1,0.58452554744513600938,7750.0000000000000000
5443723,2024,1,0.04816764754016372789,18350.0000000000000
5673503,2024,4,0.67707212055915860313,17700.0000000000000
5672703,2024,4,0.56160287081171769476,7042.2500000000000000
5856992,2025,1,0.41124447252046569102,15000.0000000000000
5605593,2024,3,0.02568635691516263101,12224.0000000000000000
5669031,2024,2,0.44638645415274596972,42075.0000000000000
5571314,2024,3,0.13496932515287741353,700.00000000000000000
5669621,2024,2,0.31519345706097768651,3030.00000000000000000
5859493,2024,4,0.58873650157207077043,9450.0000000000000000
5809253,2025,1,0.04949164917404200271,22500.2500000000000
5680884,2025,1,0.06408480482928479125,13950.0000000000000
5426153,2024,1,0.01765590515842113324,9048.0000000000000000
5604612,2024,2,0.70451961025249370983,20276.5000000000000
5862501,2024,4,0.03556368851329467749,15500.0000000000000
5606821,2024,1,0.03791656352052502919,6344.0000000000000000
5843672,2025,1,0.02947463519682115422,109341.7500000000000
5588653,2024,3,0.41539669043130054071,36400.0000000000000
5858511,2024,4,0.08127377424748422643,24000.0000000000000
5681711,2024,2,0.11932784666919898040,78015.5000000000000
5564634,2024,3,0.02033438770898680496,21148.0000000000000
5596671,2024,1,0.24618948908679580848,10750.0000000000000000
5437503,2024,1,0.01929881107162905961,87.25000000000000000
5356724,2024,1,0.03553031821730693397,22800.0000000000000
5852221,2024,4,0.03547884010450537525,26500.0000000000000
5810463,2024,3,0.16601844073151000342,31250.0000000000000
5678914,2025,1,0.41763674055201252543,15500.0000000000000
5443084,2024,2,0.03018498815989657199,13248.0000000000000
5570642,2024,1,0.05374767842937579730,28541.5000000000000
5555023,2024,2,0.05798711992484528365,5024.0000000000000000
5671571,2024,2,0.08886535345202638607,62250.0000000000000
5607591,2024,1,0.03395332589249067733,41750.0000000000000
5589413,2024,3,0.40873734162097696767,17250.0000000000000
5809362,2024,4,0.01308911131803750360,6250.0000000000000000
5601824,2024,4,0.02327164750791193611,19125.0000000000000
5860621,2024,4,0.02606051201856959750,77014.7500000000000
5821061,2024,3,0.01640005643949195887,26300.0000000000000
5677123,2024,3,0.07545842183436625336,21253.7500000000000
5560213,2024,2,0.72427440633379153584,13750.0000000000000
5845542,2025,1,0.08409569852494168516,10000.0000000000000000
5862921,2024,4,0.58514525854192778051,15750.0000000000000
5676582,2024,3,0.03837318033281379177,52774.0000000000000
5570344,2024,3,0.03766440631707219974,44205.0000000000000
5568822,2024,1,0.03747131207636446252,32172.0000000000000
5667492,2024,3,0.24028434167863516438,27717.0000000000000
5563434,2024,3,0.03769383802603661362,20500.0000000000000
5550733,2024,2,0.07372458626704534221,21250.0000000000000
5815933,2025,1,0.03464078481940856444,6510.2500000000000000
5568952,2024,1,0.00000000000000000000,1167.50000000000000000
5675191,2024,2,0.00752793160768740214,1048.00000000000000000
5842321,2024,4,0.22335634944453746863,33375.0000000000000
5434043,2024,1,0.04690718070929329408,197183.2500000000000
5817152,2024,4,0.01338914874549307435,75000.0000000000000
5602504,2024,4,0.65717778554033235535,5092.0000000000000000
5825662,2024,4,0.49115375031121840562,8750.0000000000000000
5554453,2024,2,0.02637399940859005663,8106.7500000000000000
5430743,2024,1,0.03300598412852814624,34597.0000000000000
5594511,2024,1,0.06437569316828757377,23750.0000000000000
5814273,2025,1,0.05949728178345449428,45005.0000000000000
5587652,2024,2,0.40607344632907447473,9168.0000000000000000
5676434,2025,1,0.03072276291308013858,32500.0000000000000
5859371,2024,4,0.76966686312653195152,13615.0000000000000
5566684,2024,3,0.55947323704380583962,7500.0000000000000000
5559084,2024,3,0.02701724642225599993,75000.0000000000000
5354284,2024,1,0.04338510980140893688,11533.0000000000000000
5592623,2024,3,0.03152935101851079039,5621.2500000000000000
5607294,2024,4,0.32043343653308208698,23096.0000000000000
5554304,2024,3,0.53110047846959833795,8800.0000000000000000
5559303,2024,2,0.53943115707879124849,4424.00000000000000000
5558204,2024,1,0.23093912889804118508,21750.0000000000000
5554672,2024,1,0.25101763907734056988,1040.00000000000000000
5812043,2025,1,0.42841676547963954917,9237.7500000000000000
5849231,2024,4,0.03803493355753699037,38000.0000000000000
5848641,2024,4,0.03102640549799161952,18500.0000000000000
5602391,2024,1,0.01936275353583292332,28162.0000000000000
5671192,2024,3,0.36019810896236063559,13750.0000000000000
5439564,2024,2,0.30803297997636357552,36250.0000000000000
5825901,2024,3,0.29031281533856969028,16250.0000000000000
5439044,2024,2,0.45187728430622480392,12500.0000000000000
5855532,2025,1,0.03368327763955664758,25190.0000000000000
5686683,2024,4,0.02247007137551518270,14185.0000000000000
5587482,2024,2,0.03196244552918513531,24950.0000000000000
5815891,2024,3,0.03785937944777741702,44250.0000000000000
5827352,2024,4,0.05095668992516745322,8400.0000000000000000
5685323,2024,4,0.45774162415627918096,13685.0000000000000
5687524,2025,1,0.50503183013930722749,31075.0000000000000
5605142,2024,2,0.12762003355228294853,29318.0000000000000
5829843,2025,1,0.06786240536541688682,29750.0000000000000
5589663,2024,3,0.04002363018757840621,36250.0000000000000
5685234,2025,1,0.02378595294076677941,29000.0000000000000
